order_id,customer_id,order_status,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date
order_003609,cust_00605,delivered,2017-12-31 19:33:16,2018-01-09 19:20:22.436975,2018-01-07 10:14:57.993373
order_003610,cust_01147,delivered,2017-10-30 23:13:25,2017-11-10 20:26:42.888773,2017-11-06 20:20:18.654122
order_003611,cust_00929,delivered,2018-01-04 17:30:44,2018-01-14 21:27:50.459305,2018-01-13 00:40:45.783938
order_003612,cust_00727,delivered,2017-11-26 01:54:31,2017-12-05 05:13:33.868686,2017-12-06 12:06:59.792825
order_003613,cust_01096,delivered,2017-02-09 09:48:23,2017-02-18 23:36:32.834269,2017-02-16 15:58:17.161101
order_003614,cust_01904,delivered,2018-02-10 17:31:04,2018-02-19 11:37:15.364047,2018-02-18 19:45:17.588695
order_003615,cust_01847,delivered,2017-08-30 14:16:22,2017-09-09 10:59:19.415568,2017-09-07 18:56:56.204976
order_003616,cust_00133,delivered,2017-01-28 10:59:12,2017-02-07 06:33:46.509722,2017-02-03 15:26:15.446893
order_003617,cust_01978,delivered,2017-08-09 10:28:11,2017-08-18 08:55:16.626056,2017-08-15 19:14:46.985423
order_003618,cust_00618,delivered,2017-08-23 09:44:34,2017-09-03 04:46:17.089884,2017-08-27 23:45:49.860136
order_003619,cust_02608,delivered,2017-02-16 13:53:46,2017-02-26 15:09:49.822374,2017-02-28 17:33:07.984245
order_003620,cust_01364,delivered,2018-06-22 04:17:26,2018-07-01 12:45:34.301653,2018-07-04 21:03:03.590014
order_003621,cust_02094,delivered,2017-05-01 12:25:12,2017-05-09 07:46:21.736691,2017-05-06 19:54:00.938765
order_003622,cust_00998,delivered,2017-06-28 04:56:26,2017-07-07 11:00:06.268606,2017-07-05 19:51:56.007923
order_003623,cust_00941,delivered,2017-08-27 16:20:35,2017-09-05 01:23:29.990006,2017-09-03 00:01:40.190413
order_003624,cust_01892,canceled,2018-03-26 20:45:14,2018-04-03 16:07:30.891394,
order_003625,cust_02493,delivered,2018-02-06 12:11:06,2018-02-14 12:29:18.605803,2018-02-14 11:15:44.052420
order_003626,cust_02904,delivered,2018-02-21 09:18:06,2018-03-02 20:53:18.060889,2018-02-28 19:20:18.600296
order_003627,cust_00181,delivered,2017-05-09 22:34:28,2017-05-18 11:33:11.208850,2017-05-15 23:15:11.188737
order_003628,cust_02371,delivered,2018-04-02 15:49:57,2018-04-11 17:05:22.177334,2018-04-06 19:26:57.723713
order_003629,cust_02569,delivered,2018-03-25 10:16:21,2018-04-03 14:36:06.330426,2018-04-01 16:17:57.972371
order_003630,cust_02290,delivered,2017-09-08 00:41:26,2017-09-17 06:50:17.393467,2017-09-16 16:58:58.312006
order_003631,cust_02903,delivered,2017-10-22 00:22:55,2017-11-01 07:07:21.701866,2017-10-31 03:09:52.910063
order_003632,cust_00573,delivered,2017-01-21 05:18:56,2017-01-31 22:08:30.879224,2017-01-28 02:19:28.664418
order_003633,cust_02049,delivered,2018-02-15 05:40:22,2018-02-24 11:05:14.042081,2018-02-20 12:25:23.242995
order_003634,cust_02377,delivered,2018-06-03 17:18:48,2018-06-14 00:20:50.093101,2018-06-16 10:31:24.030308
order_003635,cust_00519,delivered,2017-09-13 12:00:52,2017-09-23 07:47:45.064518,2017-09-20 13:27:37.952771
order_003636,cust_02060,delivered,2017-10-19 23:59:56,2017-10-29 20:23:24.720480,2017-11-18 00:22:22.821135
order_003637,cust_02019,delivered,2017-09-27 12:58:25,2017-10-08 20:54:44.902702,2017-10-06 15:20:09.136708
order_003638,cust_00209,delivered,2017-02-14 21:40:29,2017-02-23 07:46:56.048560,2017-02-21 17:26:58.922874
order_003639,cust_02627,delivered,2017-12-01 13:15:26,2017-12-10 17:27:18.513026,2017-12-10 10:19:11.827629
order_003640,cust_01494,delivered,2018-01-25 08:35:46,2018-02-04 21:07:51.436517,2018-01-31 01:05:29.490304
order_003641,cust_00332,delivered,2018-05-17 17:08:57,2018-05-26 20:33:47.258184,2018-05-25 09:07:34.966866
order_003642,cust_02087,delivered,2018-05-18 10:47:10,2018-05-25 00:01:46.848609,2018-05-22 23:35:28.650657
order_003643,cust_00981,delivered,2017-09-23 06:35:29,2017-10-02 20:46:48.804432,2017-10-01 08:26:47.561351
order_003644,cust_02955,delivered,2018-06-02 11:21:26,2018-06-12 09:54:43.213562,2018-06-13 03:49:35.318737
order_003645,cust_01179,delivered,2017-10-13 15:57:27,2017-10-22 20:39:56.176485,2017-10-22 09:42:42.110583
order_003646,cust_01804,delivered,2017-12-13 09:00:48,2017-12-22 14:29:52.315995,2017-12-20 13:04:47.150142
order_003647,cust_00038,delivered,2017-11-22 16:53:48,2017-12-02 02:23:48.913194,2017-11-29 13:36:59.740383
order_003648,cust_02690,delivered,2018-06-24 23:32:13,2018-07-04 16:17:19.856916,2018-06-30 15:07:15.216148
order_003649,cust_00135,delivered,2018-02-03 09:52:14,2018-02-12 15:55:56.303955,2018-02-10 20:10:26.337287
order_003650,cust_00961,delivered,2017-03-06 07:05:08,2017-03-15 11:37:39.328076,2017-03-16 00:34:21.867451
order_003651,cust_02207,delivered,2017-02-08 09:39:07,2017-02-17 06:48:12.989982,2017-02-17 02:35:08.567492
order_003652,cust_00326,delivered,2017-08-10 20:07:05,2017-08-19 18:41:23.698454,2017-08-18 15:06:23.741599
order_003653,cust_00727,delivered,2017-10-06 04:17:39,2017-10-14 08:11:49.990433,2017-10-14 19:28:18.864829
order_003654,cust_02635,delivered,2017-12-28 23:22:05,2018-01-06 17:13:10.725031,2018-01-07 18:50:36.466784
order_003655,cust_02530,delivered,2017-09-18 09:56:08,2017-09-27 07:34:15.376557,2017-09-27 06:25:42.554791
order_003656,cust_02297,delivered,2017-10-05 20:11:55,2017-10-14 23:25:05.526639,2017-10-12 18:23:54.133483
order_003657,cust_02561,delivered,2018-05-13 18:53:00,2018-05-22 21:37:23.393459,2018-05-20 20:25:27.814973
order_003658,cust_00892,delivered,2017-06-30 18:48:21,2017-07-09 13:08:20.097838,2017-07-08 21:16:43.897358
order_003659,cust_02358,delivered,2017-09-24 21:48:55,2017-10-04 03:40:17.723283,2017-10-05 17:47:45.570282
order_003660,cust_02972,delivered,2017-10-28 04:26:11,2017-11-05 20:24:16.966487,2017-11-06 13:34:09.740091
order_003661,cust_01532,delivered,2017-09-10 14:14:48,2017-09-20 02:12:21.635157,2017-09-20 14:08:25.573576
order_003662,cust_00538,delivered,2018-06-07 02:22:33,2018-06-15 03:20:21.405231,2018-06-13 16:16:37.583110
order_003663,cust_00567,delivered,2018-06-04 07:11:05,2018-06-15 06:34:54.693511,2018-06-12 05:37:59.537422
order_003664,cust_02692,delivered,2017-10-05 00:58:26,2017-10-14 16:02:48.715197,2017-10-11 16:24:41.321401
order_003665,cust_01240,delivered,2017-09-01 16:22:29,2017-09-10 13:45:54.651734,2017-09-08 17:43:24.801879
order_003666,cust_00846,delivered,2017-11-15 14:35:07,2017-11-23 15:55:50.024188,2017-11-23 07:02:32.618329
order_003667,cust_01262,delivered,2017-04-08 17:45:48,2017-04-18 06:10:11.205746,2017-04-17 22:03:43.946253
order_003668,cust_00517,delivered,2017-08-19 04:13:46,2017-08-27 22:26:48.818877,2017-08-30 08:44:56.883456
order_003669,cust_00402,delivered,2017-04-28 07:58:23,2017-05-06 18:57:08.095216,2017-05-06 03:41:19.377382
order_003670,cust_00057,delivered,2017-03-19 16:13:55,2017-03-28 04:26:19.287327,2017-03-29 06:02:29.447115
order_003671,cust_02900,delivered,2017-02-21 19:50:13,2017-03-01 13:09:38.925236,2017-02-28 09:08:23.909417
order_003672,cust_00613,delivered,2017-11-14 21:15:22,2017-11-25 02:05:04.584166,2017-11-22 02:12:20.918810
order_003673,cust_01725,delivered,2017-01-01 01:46:07,2017-01-09 19:30:22.704333,2017-01-11 20:46:20.443016
order_003674,cust_00143,delivered,2017-12-15 09:39:38,2017-12-25 15:18:52.281921,2017-12-22 12:10:17.761714
order_003675,cust_00807,delivered,2017-08-22 00:15:29,2017-08-31 20:17:26.175662,2017-08-29 00:21:20.577590
order_003676,cust_00601,delivered,2017-07-17 19:38:39,2017-07-26 04:42:38.205398,2017-07-26 02:25:42.879603
order_003677,cust_02847,delivered,2018-02-20 02:57:04,2018-02-28 11:40:41.992963,2018-02-27 08:19:32.728660
order_003678,cust_00283,delivered,2017-10-18 19:43:53,2017-10-27 22:12:17.650263,2017-10-24 02:38:41.456382
order_003679,cust_01573,delivered,2018-02-01 03:44:39,2018-02-11 09:54:54.298321,2018-02-05 23:08:42.955472
order_003680,cust_01732,canceled,2018-01-19 00:22:07,2018-01-27 07:23:39.199413,
order_003681,cust_02543,shipped,2017-01-18 21:05:39,2017-01-28 01:57:55.236715,
order_003682,cust_02690,delivered,2017-04-27 10:31:53,2017-05-07 02:23:09.226538,2017-05-05 09:14:44.276555
order_003683,cust_02235,delivered,2017-11-04 10:11:58,2017-11-12 22:27:35.815260,2017-11-12 04:07:39.562201
order_003684,cust_00396,delivered,2018-06-11 15:31:17,2018-06-19 20:37:19.362229,2018-06-17 12:35:07.361487
order_003685,cust_00238,delivered,2017-03-25 06:35:54,2017-04-02 16:30:59.177147,2017-04-04 02:53:46.590353
order_003686,cust_01686,delivered,2017-02-27 16:34:44,2017-03-08 15:25:29.352473,2017-03-06 02:54:28.837425
order_003687,cust_02783,canceled,2018-05-24 10:17:52,2018-05-31 17:11:55.252905,
order_003688,cust_02569,delivered,2018-06-07 06:32:37,2018-06-17 09:10:30.280336,2018-06-13 03:14:17.321596
order_003689,cust_01985,delivered,2017-04-01 09:28:34,2017-04-08 18:01:38.101969,2017-04-09 03:33:42.346598
order_003690,cust_00570,delivered,2017-08-05 00:08:50,2017-08-13 12:14:31.362727,2017-08-12 05:53:28.242050
order_003691,cust_00607,delivered,2017-12-05 07:14:06,2017-12-13 01:19:10.564933,2017-12-09 05:25:24.005609
order_003692,cust_01481,delivered,2017-04-16 14:11:41,2017-04-26 01:52:13.045342,2017-04-24 23:34:47.454301
order_003693,cust_00661,delivered,2017-06-26 03:18:34,2017-07-05 11:28:04.120425,2017-06-30 20:20:18.518956
order_003694,cust_01258,delivered,2017-08-02 02:50:42,2017-08-11 20:01:07.410625,2017-08-07 17:56:46.399582
order_003695,cust_01192,delivered,2017-12-13 15:44:31,2017-12-22 09:46:01.578124,2017-12-18 02:46:33.361213
order_003696,cust_00735,delivered,2017-06-16 10:16:39,2017-06-24 15:35:00.233241,2017-06-25 09:03:37.311256
order_003697,cust_01386,delivered,2017-08-11 03:16:42,2017-08-20 15:57:39.434167,2017-08-15 06:14:29.199347
order_003698,cust_02321,delivered,2017-06-06 17:56:53,2017-06-15 03:11:26.185296,2017-06-15 07:28:07.729441
order_003699,cust_01474,delivered,2018-02-15 18:36:36,2018-02-24 19:14:00.600345,2018-02-21 20:34:14.898686
order_003700,cust_00375,delivered,2017-03-24 00:50:03,2017-04-03 22:03:20.434546,2017-03-31 20:46:15.688818
order_003701,cust_02460,delivered,2017-05-05 04:50:25,2017-05-14 01:34:51.106009,2017-05-12 21:16:57.273643
order_003702,cust_01296,delivered,2017-05-15 08:53:17,2017-05-26 03:23:14.466365,2017-05-21 22:26:11.983438
order_003703,cust_00332,delivered,2018-05-05 17:33:10,2018-05-14 15:12:21.557455,2018-05-12 19:00:57.153449
order_003704,cust_02425,delivered,2018-05-26 01:46:36,2018-06-03 22:15:23.262610,2018-06-04 07:32:40.905393
order_003705,cust_00092,delivered,2017-09-28 19:20:02,2017-10-06 17:15:08.103409,2017-10-05 17:33:51.991072
order_003706,cust_02892,delivered,2017-03-26 07:39:59,2017-04-02 15:08:05.388414,2017-04-02 14:19:59.483191
order_003707,cust_01293,delivered,2018-02-13 03:00:28,2018-02-24 05:35:58.725677,2018-02-17 07:27:49.444343
order_003708,cust_02568,delivered,2017-09-23 20:43:15,2017-10-02 10:37:49.142246,2017-09-30 05:33:16.013679
order_003709,cust_00010,delivered,2018-04-04 02:04:54,2018-04-11 03:58:29.175664,2018-04-11 23:27:33.820537
order_003710,cust_00907,delivered,2017-07-14 03:06:35,2017-07-23 09:55:54.874465,2017-07-19 13:07:46.263596
order_003711,cust_02162,delivered,2018-06-24 22:47:23,2018-07-04 09:33:50.011263,2018-07-04 05:45:15.671337
order_003712,cust_02571,delivered,2018-03-12 12:28:10,2018-03-21 10:56:15.863638,2018-03-23 20:20:43.048733
order_003713,cust_02657,delivered,2017-05-01 11:06:47,2017-05-11 04:05:21.582459,2017-05-02 18:35:30.390766
order_003714,cust_01206,delivered,2018-01-27 16:29:47,2018-02-04 16:11:55.944545,2018-02-01 16:12:59.062656
order_003715,cust_01178,delivered,2017-06-04 15:07:32,2017-06-11 22:31:49.561766,2017-06-13 19:26:50.023940
order_003716,cust_00388,delivered,2017-07-08 14:43:31,2017-07-16 22:47:53.017678,2017-07-15 09:49:53.919493
order_003717,cust_01659,delivered,2017-05-16 00:33:29,2017-05-25 04:58:21.471907,2017-05-23 19:24:52.636438
order_003718,cust_01113,delivered,2018-01-04 13:14:29,2018-01-14 07:31:19.729745,2018-01-10 18:50:36.508263
order_003719,cust_02009,delivered,2017-05-22 06:41:20,2017-05-31 05:20:52.938280,2017-05-27 19:11:43.607293
order_003720,cust_02198,delivered,2017-12-11 19:23:02,2017-12-19 04:58:57.020776,2017-12-21 11:55:07.528013
order_003721,cust_02413,delivered,2017-11-11 12:07:46,2017-11-21 21:27:16.947395,2017-11-17 22:46:53.307530
order_003722,cust_01092,delivered,2018-02-10 02:58:13,2018-02-18 15:56:36.800912,2018-02-20 06:39:00.478650
order_003723,cust_00744,delivered,2018-06-21 21:16:09,2018-06-30 12:39:17.026838,2018-06-29 01:13:41.920495
order_003724,cust_02132,delivered,2017-01-05 06:49:22,2017-01-14 13:18:46.923137,2017-01-13 04:19:01.716282
order_003725,cust_01233,delivered,2018-06-19 06:30:52,2018-06-27 12:22:08.523204,2018-06-27 09:09:46.492357
order_003726,cust_00903,delivered,2017-03-01 22:28:14,2017-03-11 19:43:04.818539,2017-03-10 04:33:51.583003
order_003727,cust_01608,delivered,2017-10-12 18:36:16,2017-10-22 18:32:06.634894,2017-10-20 14:01:49.530734
order_003728,cust_01762,delivered,2017-07-04 20:37:42,2017-07-13 17:39:48.608708,2017-07-11 10:45:35.406953
order_003729,cust_01856,delivered,2017-12-12 15:53:35,2017-12-22 19:34:26.741034,2017-12-25 06:26:40.440602
order_003730,cust_00671,delivered,2018-01-25 21:51:05,2018-02-04 09:10:24.989057,2018-02-01 05:05:49.307126
order_003731,cust_00938,delivered,2018-04-10 02:45:59,2018-04-17 15:31:34.864835,2018-04-22 10:10:26.794305
order_003732,cust_01998,delivered,2017-08-06 14:23:57,2017-08-16 09:53:49.387635,2017-08-14 11:11:07.422658
order_003733,cust_01723,delivered,2018-05-19 07:02:27,2018-05-27 07:58:27.881286,2018-05-26 23:21:34.451311
order_003734,cust_02895,delivered,2017-06-24 09:33:43,2017-07-03 20:29:43.906816,2017-07-02 12:16:47.347123
order_003735,cust_01266,delivered,2017-04-21 05:42:31,2017-04-30 00:33:00.658513,2017-04-24 07:54:24.025415
order_003736,cust_01060,delivered,2017-07-24 04:55:15,2017-08-04 04:18:37.442215,2017-07-31 23:45:15.994259
order_003737,cust_00816,delivered,2017-10-13 10:37:14,2017-10-22 05:29:05.668778,2017-10-20 06:07:52.436178
order_003738,cust_00356,delivered,2017-12-27 22:02:20,2018-01-04 17:03:42.816731,2018-01-05 13:19:48.378920
order_003739,cust_00303,delivered,2018-03-26 15:14:52,2018-04-04 18:18:44.114466,2018-04-04 00:04:07.145583
order_003740,cust_01084,delivered,2017-05-02 08:23:04,2017-05-10 23:08:29.349651,2017-05-09 10:13:20.494360
order_003741,cust_02268,delivered,2017-06-13 10:24:07,2017-06-22 13:16:15.492873,2017-06-21 21:16:53.921790
order_003742,cust_02989,delivered,2018-05-22 12:42:57,2018-05-30 12:30:29.064217,2018-05-30 08:10:46.742279
order_003743,cust_01201,delivered,2017-08-26 05:52:07,2017-09-01 19:35:09.847849,2017-09-01 10:16:35.799676
order_003744,cust_02026,delivered,2017-05-11 12:30:32,2017-05-18 07:51:50.836220,2017-05-16 14:02:22.580386
order_003745,cust_02159,canceled,2018-06-17 16:42:03,2018-06-25 22:47:54.952853,
order_003746,cust_02149,delivered,2017-08-31 05:50:09,2017-09-08 04:02:18.813911,2017-09-05 09:00:55.044752
order_003747,cust_02119,delivered,2018-06-16 14:01:38,2018-06-25 15:26:35.347643,2018-06-26 15:32:25.733906
order_003748,cust_02461,delivered,2018-05-12 17:00:03,2018-05-21 09:19:59.040616,2018-05-21 00:17:39.122164
order_003749,cust_02300,delivered,2018-05-05 12:27:48,2018-05-13 00:54:51.237586,2018-05-12 17:22:32.749864
order_003750,cust_00217,delivered,2017-11-11 07:00:25,2017-11-19 05:09:03.551217,2017-11-19 07:18:37.182776
order_003751,cust_01068,delivered,2018-03-08 13:18:21,2018-03-18 19:42:09.298330,2018-03-17 04:23:50.097060
order_003752,cust_01524,delivered,2018-06-03 19:02:15,2018-06-13 13:59:02.268846,2018-06-12 08:05:25.546098
order_003753,cust_01910,delivered,2017-05-26 05:19:32,2017-06-03 04:21:07.117887,2017-06-02 09:29:50.052554
order_003754,cust_01848,delivered,2017-01-21 13:47:32,2017-01-29 14:41:03.919913,2017-01-30 05:47:52.773984
order_003755,cust_00113,delivered,2017-06-23 16:19:49,2017-07-02 00:34:12.402188,2017-06-28 10:10:12.008076
order_003756,cust_02700,delivered,2017-12-10 07:42:57,2017-12-19 19:10:16.423575,2017-12-18 22:29:31.461070
order_003757,cust_01449,delivered,2017-10-23 09:18:00,2017-11-02 17:25:39.714916,2017-10-28 16:45:25.109056
order_003758,cust_01861,delivered,2017-02-13 21:19:57,2017-02-21 09:29:30.212858,2017-02-19 18:56:27.695112
order_003759,cust_01273,shipped,2017-10-30 08:43:23,2017-11-10 08:15:41.019722,
order_003760,cust_02558,delivered,2017-04-05 14:21:27,2017-04-14 15:00:18.054394,2017-04-18 02:38:02.607247
order_003761,cust_01358,delivered,2017-09-30 03:35:37,2017-10-10 03:19:19.652097,2017-10-09 10:09:12.677206
order_003762,cust_02319,delivered,2017-11-07 22:13:24,2017-11-16 12:05:26.091708,2017-11-14 14:14:37.348797
order_003763,cust_02426,delivered,2017-12-10 14:19:26,2017-12-19 09:21:38.849297,2017-12-20 05:14:53.622620
order_003764,cust_01448,delivered,2017-08-11 18:14:55,2017-08-21 21:15:39.037832,2017-08-21 11:10:55.878473
order_003765,cust_00713,shipped,2017-08-09 14:27:50,2017-08-18 20:51:03.691194,
order_003766,cust_02962,delivered,2018-01-02 08:31:54,2018-01-11 15:51:49.906135,2018-01-08 06:43:00.820642
order_003767,cust_00169,delivered,2018-02-09 08:10:01,2018-02-17 00:38:09.492410,2018-02-15 19:08:32.008158
order_003768,cust_02469,delivered,2018-03-13 16:49:44,2018-03-23 15:23:25.690991,2018-03-19 13:26:27.738492
order_003769,cust_01261,delivered,2017-06-30 20:38:11,2017-07-10 04:38:07.669395,2017-07-06 19:28:01.169496
order_003770,cust_02029,delivered,2017-08-18 03:03:48,2017-08-27 12:32:52.336029,2017-08-24 02:31:58.458116
order_003771,cust_00635,delivered,2017-06-28 20:17:27,2017-07-07 21:34:01.829735,2017-07-04 03:11:56.087000
order_003772,cust_00846,delivered,2017-10-12 19:55:12,2017-10-22 10:21:22.030021,2017-10-21 14:04:54.638573
order_003773,cust_00332,delivered,2017-03-10 02:37:02,2017-03-19 04:30:10.814536,2017-03-15 21:16:14.723655
order_003774,cust_00358,delivered,2017-08-21 02:35:45,2017-08-30 09:27:41.834071,2017-08-26 07:46:48.377145
order_003775,cust_01538,delivered,2017-04-12 16:40:51,2017-04-19 23:22:33.553613,2017-04-20 08:13:37.761108
order_003776,cust_02754,delivered,2017-10-15 20:13:38,2017-10-24 21:43:34.554749,2017-10-25 22:22:30.966082
order_003777,cust_00195,delivered,2018-04-05 09:27:07,2018-04-13 15:59:29.166938,2018-04-11 14:25:00.782446
order_003778,cust_02610,delivered,2018-06-17 15:22:30,2018-06-27 04:59:31.654981,2018-07-01 12:47:01.764331
order_003779,cust_00657,delivered,2017-08-29 23:59:35,2017-09-07 07:19:33.092750,2017-09-05 02:30:10.378542
order_003780,cust_00439,delivered,2017-01-31 07:44:49,2017-02-10 01:41:16.354586,2017-02-10 00:08:57.447288
order_003781,cust_00950,delivered,2017-05-04 05:24:02,2017-05-14 00:55:00.602308,2017-05-10 02:27:00.525377
order_003782,cust_02368,delivered,2017-02-26 23:47:55,2017-03-09 01:54:23.911557,2017-03-08 07:55:57.638825
order_003783,cust_02891,delivered,2018-02-15 06:43:57,2018-02-23 20:33:46.828558,2018-02-23 17:17:48.214705
order_003784,cust_02650,delivered,2018-06-16 11:20:32,2018-06-25 23:59:24.516074,2018-06-26 17:37:12.910489
order_003785,cust_00385,delivered,2017-10-27 10:36:37,2017-11-05 09:20:16.074270,2017-11-04 08:36:54.708931
order_003786,cust_01403,delivered,2017-04-06 12:33:26,2017-04-14 11:12:10.517276,2017-04-13 07:49:55.984566
order_003787,cust_00186,delivered,2017-01-12 06:26:56,2017-01-21 12:52:09.975065,2017-01-19 00:35:20.297306
order_003788,cust_01250,delivered,2018-06-12 16:17:47,2018-06-20 16:00:18.526258,2018-06-17 23:27:40.106266
order_003789,cust_00801,delivered,2017-06-20 16:36:28,2017-06-28 06:00:45.801089,2017-06-30 18:20:03.100822
order_003790,cust_00029,delivered,2017-03-02 04:48:48,2017-03-12 12:36:23.550767,2017-03-09 02:25:20.878592
order_003791,cust_01950,delivered,2017-04-06 11:32:30,2017-04-16 11:48:32.585175,2017-04-14 02:23:24.481718
order_003792,cust_02292,delivered,2017-05-18 01:22:35,2017-05-27 12:30:08.720131,2017-05-24 07:14:11.009788
order_003793,cust_02160,delivered,2017-12-21 05:18:03,2017-12-29 16:18:38.895593,2017-12-29 21:35:30.452242
order_003794,cust_00915,delivered,2018-04-27 23:41:35,2018-05-06 09:15:17.240858,2018-05-09 15:15:15.655765
order_003795,cust_01830,delivered,2017-05-29 12:09:10,2017-06-08 02:00:02.326341,2017-06-06 08:03:06.661942
order_003796,cust_01891,delivered,2018-01-07 14:56:43,2018-01-14 22:00:17.827929,2018-01-16 18:49:46.725460
order_003797,cust_00186,delivered,2017-02-05 21:19:51,2017-02-19 21:30:16.124037,2017-02-14 14:42:10.779475
order_003798,cust_00560,delivered,2017-01-06 17:07:47,2017-01-15 01:59:10.925793,2017-01-13 09:16:47.470212
order_003799,cust_00706,delivered,2017-01-30 19:01:02,2017-02-09 19:44:29.590013,2017-02-06 17:59:33.268398
order_003800,cust_00755,delivered,2018-05-14 17:05:21,2018-05-25 06:10:00.280960,2018-05-22 12:18:34.201683
order_003801,cust_01554,canceled,2017-11-11 11:58:18,2017-11-19 11:05:24.953828,
order_003802,cust_00809,delivered,2018-03-11 15:10:54,2018-03-20 00:36:43.062019,2018-03-20 18:39:05.115063
order_003803,cust_02980,delivered,2017-01-12 06:55:25,2017-01-20 17:55:03.087681,2017-01-19 15:51:07.019094
order_003804,cust_02260,delivered,2017-01-13 21:22:11,2017-01-24 05:58:40.463962,2017-01-19 11:32:09.057246
order_003805,cust_01104,delivered,2018-04-04 04:19:02,2018-04-13 19:55:12.234148,2018-04-13 02:56:13.120746
order_003806,cust_00445,delivered,2017-02-25 21:13:06,2017-03-08 02:53:36.397354,2017-03-06 12:13:59.732166
order_003807,cust_00150,delivered,2017-03-25 21:04:52,2017-03-31 22:20:22.463688,2017-04-03 03:12:32.815125
order_003808,cust_00988,delivered,2017-10-08 03:24:52,2017-10-17 09:11:11.880480,2017-10-15 19:35:42.941035
order_003809,cust_01661,delivered,2017-11-24 17:02:38,2017-12-05 07:14:53.135281,2017-11-29 04:46:07.258295
order_003810,cust_02123,delivered,2017-05-04 23:45:07,2017-05-13 18:26:48.725104,2017-05-13 18:53:34.525699
order_003811,cust_00334,delivered,2017-08-29 13:43:54,2017-09-07 07:38:39.891144,2017-09-04 20:26:06.242854
order_003812,cust_01175,delivered,2017-12-31 08:10:05,2018-01-08 06:30:59.175199,2018-01-08 13:31:02.681730
order_003813,cust_00651,delivered,2017-08-28 21:06:23,2017-09-07 18:27:39.410933,2017-09-05 13:51:26.683263
order_003814,cust_01568,delivered,2017-07-26 12:18:04,2017-08-03 23:33:34.689477,2017-07-29 17:27:20.195004
order_003815,cust_00256,delivered,2017-02-08 02:55:14,2017-02-17 03:02:55.934810,2017-02-16 23:07:17.407730
order_003816,cust_00949,delivered,2017-09-02 05:58:57,2017-09-13 08:12:27.597926,2017-09-13 05:18:26.598789
order_003817,cust_01459,delivered,2018-03-10 16:22:47,2018-03-20 12:00:06.451808,2018-03-20 19:56:56.888754
order_003818,cust_02832,delivered,2017-12-05 10:55:43,2017-12-14 10:47:34.921862,2017-12-14 02:56:30.751053
order_003819,cust_00403,delivered,2018-04-28 05:12:03,2018-05-06 20:59:33.765047,2018-05-06 02:28:55.720111
order_003820,cust_01532,delivered,2017-03-10 19:10:36,2017-03-19 17:32:00.552155,2017-03-17 03:39:14.934131
order_003821,cust_00780,delivered,2017-01-06 02:53:37,2017-01-16 12:04:50.697735,2017-01-15 18:41:55.726090
order_003822,cust_02895,delivered,2017-10-24 05:15:27,2017-11-03 15:50:18.460716,2017-10-30 02:57:20.927681
order_003823,cust_00859,delivered,2017-04-07 11:10:28,2017-04-16 10:55:58.567018,2017-04-14 06:49:36.246519
order_003824,cust_01475,delivered,2017-11-17 00:56:54,2017-11-26 08:23:53.573169,2017-11-26 03:25:00.792062
order_003825,cust_01560,delivered,2018-05-04 09:17:50,2018-05-14 06:11:06.924720,2018-05-12 05:10:40.978430
order_003826,cust_02930,delivered,2017-07-02 21:50:19,2017-07-12 03:37:24.599560,2017-07-10 17:10:16.285748
order_003827,cust_00709,delivered,2017-10-24 22:35:17,2017-11-03 05:15:35.686461,2017-10-31 03:41:12.655565
order_003828,cust_01421,delivered,2018-01-04 20:55:36,2018-01-15 11:16:09.885769,2018-01-12 01:24:08.452387
order_003829,cust_00739,delivered,2017-03-23 07:46:31,2017-04-02 10:56:30.482085,2017-03-28 13:34:00.585936
order_003830,cust_00338,delivered,2018-04-30 01:33:24,2018-05-08 19:09:21.781925,2018-05-11 07:33:34.817898
order_003831,cust_00840,delivered,2017-04-20 19:33:27,2017-04-29 06:54:51.786196,2017-04-26 04:27:09.887631
order_003832,cust_02516,delivered,2018-03-13 08:57:34,2018-03-22 05:19:22.929687,2018-03-19 18:55:34.487160
order_003833,cust_00872,delivered,2017-12-23 17:58:18,2018-01-01 18:32:05.718605,2018-01-05 10:58:23.645853
order_003834,cust_01693,delivered,2017-03-18 02:51:36,2017-03-27 11:08:11.574086,2017-03-28 17:04:08.265517
order_003835,cust_01583,delivered,2018-01-27 16:01:48,2018-02-06 19:56:38.857881,2018-02-06 06:44:53.677495
order_003836,cust_01133,delivered,2017-04-17 14:04:23,2017-04-27 20:20:10.930377,2017-04-25 19:32:31.501368
order_003837,cust_01719,delivered,2017-11-20 22:05:22,2017-11-29 23:51:40.881511,2017-12-14 07:37:51.407075
order_003838,cust_00489,delivered,2018-06-03 02:26:46,2018-06-11 20:12:15.778599,2018-06-11 03:32:52.654490
order_003839,cust_01403,delivered,2018-05-30 09:47:24,2018-06-09 04:39:35.076460,2018-06-06 03:24:30.908313
order_003840,cust_02586,delivered,2018-04-16 23:45:30,2018-04-26 05:34:02.276907,2018-04-22 10:47:13.977518
order_003841,cust_02922,delivered,2017-09-24 09:21:07,2017-10-02 10:16:08.736384,2017-10-01 16:56:35.280915
order_003842,cust_01696,delivered,2017-10-30 15:47:34,2017-11-07 02:46:10.152890,2017-11-09 04:00:00.760875
