order_id,order_item_id,product_id,seller_id,price,freight_value
order_003130,1,prod_0148,seller_013,91.89,13.69
order_003131,1,prod_0379,seller_032,395.34,21.39
order_003131,1,prod_0009,seller_032,198.95,28.09
order_003132,1,prod_0391,seller_026,248.84,19.44
order_003133,1,prod_0001,seller_010,217.77,15.0
order_003134,1,prod_0258,seller_024,323.81,39.32
order_003134,1,prod_0391,seller_024,345.96,16.76
order_003135,1,prod_0306,seller_039,281.6,28.53
order_003135,1,prod_0188,seller_039,110.79,30.34
order_003136,1,prod_0294,seller_013,373.18,43.37
order_003136,1,prod_0426,seller_013,257.86,20.6
order_003137,1,prod_0332,seller_024,183.22,6.73
order_003138,1,prod_0166,seller_036,304.93,32.31
order_003139,1,prod_0370,seller_033,181.43,43.38
order_003140,1,prod_0370,seller_037,45.44,36.35
order_003140,1,prod_0298,seller_037,331.46,29.3
order_003141,1,prod_0011,seller_033,129.55,33.65
order_003141,1,prod_0443,seller_033,116.53,14.4
order_003142,1,prod_0243,seller_013,43.79,5.07
order_003143,1,prod_0469,seller_000,265.1,42.91
order_003144,1,prod_0154,seller_002,363.82,23.17
order_003144,1,prod_0085,seller_002,73.32,33.17
order_003145,1,prod_0322,seller_026,298.58,13.77
order_003146,1,prod_0292,seller_011,88.14,15.64
order_003146,1,prod_0039,seller_011,193.15,17.9
order_003147,1,prod_0371,seller_016,289.98,41.58
order_003147,1,prod_0306,seller_016,71.54,17.82
order_003148,1,prod_0449,seller_038,93.69,25.04
order_003148,1,prod_0160,seller_038,153.71,14.09
order_003149,1,prod_0467,seller_017,375.51,31.86
order_003150,1,prod_0439,seller_010,165.59,19.76
order_003151,1,prod_0270,seller_013,329.47,37.93
order_003151,1,prod_0340,seller_013,214.87,14.66
order_003152,1,prod_0333,seller_034,224.83,10.39
order_003153,1,prod_0073,seller_039,115.44,16.58
order_003154,1,prod_0328,seller_000,104.96,40.2
order_003154,1,prod_0365,seller_000,64.96,22.57
order_003155,1,prod_0142,seller_010,345.47,15.95
order_003156,1,prod_0210,seller_030,339.46,34.39
order_003157,1,prod_0338,seller_032,340.32,12.7
order_003158,1,prod_0328,seller_024,331.04,34.97
order_003158,1,prod_0324,seller_024,242.84,28.92
order_003159,1,prod_0007,seller_011,64.14,31.37
order_003160,1,prod_0449,seller_021,292.75,5.92
order_003161,1,prod_0072,seller_022,211.56,29.89
order_003161,1,prod_0040,seller_022,343.03,15.62
order_003162,1,prod_0150,seller_020,37.64,13.04
order_003163,1,prod_0494,seller_002,396.88,21.68
order_003164,1,prod_0048,seller_002,228.04,33.4
order_003165,1,prod_0298,seller_034,54.55,41.07
order_003165,1,prod_0132,seller_034,84.77,36.39
order_003166,1,prod_0188,seller_029,230.75,14.76
order_003167,1,prod_0048,seller_021,322.56,38.29
order_003167,1,prod_0081,seller_021,136.74,36.07
order_003168,1,prod_0263,seller_027,259.34,19.41
order_003168,1,prod_0329,seller_027,276.27,16.64
order_003169,1,prod_0086,seller_006,139.31,17.95
order_003170,1,prod_0413,seller_030,309.27,11.69
order_003170,1,prod_0176,seller_030,269.46,44.27
order_003171,1,prod_0234,seller_030,333.66,16.48
order_003171,1,prod_0138,seller_030,134.52,6.5
order_003172,1,prod_0123,seller_038,104.92,10.16
order_003172,1,prod_0496,seller_038,212.94,10.81
order_003173,1,prod_0081,seller_017,20.11,30.79
order_003173,1,prod_0401,seller_017,202.98,28.02
order_003174,1,prod_0260,seller_030,281.37,22.18
order_003175,1,prod_0461,seller_003,86.72,5.09
order_003176,1,prod_0130,seller_035,319.02,17.19
order_003177,1,prod_0263,seller_029,46.66,22.22
order_003177,1,prod_0157,seller_029,232.37,18.97
order_003178,1,prod_0304,seller_016,157.93,34.53
order_003178,1,prod_0266,seller_016,57.83,40.76
order_003179,1,prod_0331,seller_005,242.78,44.91
order_003180,1,prod_0105,seller_026,385.14,5.53
order_003180,1,prod_0198,seller_026,281.28,41.21
order_003181,1,prod_0054,seller_032,316.22,17.33
order_003181,1,prod_0264,seller_032,264.24,8.13
order_003182,1,prod_0149,seller_014,371.66,19.72
order_003182,1,prod_0365,seller_014,72.27,6.16
order_003183,1,prod_0278,seller_020,347.28,39.31
order_003184,1,prod_0480,seller_034,248.29,21.49
order_003184,1,prod_0018,seller_034,266.01,13.44
order_003185,1,prod_0248,seller_009,281.23,38.08
order_003185,1,prod_0365,seller_009,77.58,13.67
order_003186,1,prod_0482,seller_034,329.39,33.97
order_003186,1,prod_0312,seller_034,30.25,8.35
order_003187,1,prod_0159,seller_027,372.81,42.39
order_003188,1,prod_0401,seller_023,397.87,31.81
order_003189,1,prod_0031,seller_037,270.47,5.83
order_003190,1,prod_0217,seller_028,63.58,23.88
order_003191,1,prod_0465,seller_009,318.08,29.29
order_003191,1,prod_0040,seller_009,38.11,21.51
order_003192,1,prod_0377,seller_017,277.55,41.14
order_003193,1,prod_0451,seller_003,276.51,8.43
order_003193,1,prod_0109,seller_003,346.47,24.27
order_003194,1,prod_0054,seller_011,324.99,6.19
order_003194,1,prod_0358,seller_011,149.01,22.3
order_003195,1,prod_0038,seller_038,84.18,5.05
order_003196,1,prod_0078,seller_029,321.67,15.27
order_003196,1,prod_0241,seller_029,291.79,30.27
order_003197,1,prod_0425,seller_031,44.62,18.91
order_003197,1,prod_0262,seller_031,253.37,10.02
order_003198,1,prod_0236,seller_013,192.91,43.36
order_003198,1,prod_0166,seller_013,249.04,5.24
order_003199,1,prod_0085,seller_012,122.69,40.91
order_003200,1,prod_0083,seller_015,58.37,15.41
order_003200,1,prod_0213,seller_015,273.59,36.41
order_003201,1,prod_0399,seller_028,54.99,37.29
order_003201,1,prod_0126,seller_028,253.72,40.16
order_003202,1,prod_0497,seller_022,306.12,36.61
order_003202,1,prod_0133,seller_022,310.28,14.73
order_003203,1,prod_0427,seller_027,333.72,38.21
order_003204,1,prod_0093,seller_022,225.7,17.75
order_003204,1,prod_0055,seller_022,286.22,39.21
order_003205,1,prod_0050,seller_025,27.36,34.42
order_003205,1,prod_0370,seller_025,385.2,19.75
order_003206,1,prod_0354,seller_024,235.0,14.88
order_003207,1,prod_0340,seller_038,337.04,6.52
order_003208,1,prod_0481,seller_000,284.14,33.51
order_003208,1,prod_0154,seller_000,383.5,8.36
order_003209,1,prod_0043,seller_009,48.42,18.13
order_003210,1,prod_0068,seller_031,68.11,25.41
order_003210,1,prod_0239,seller_031,366.57,25.44
order_003211,1,prod_0117,seller_015,233.48,9.63
order_003211,1,prod_0193,seller_015,342.8,25.6
order_003212,1,prod_0388,seller_021,112.49,34.5
order_003212,1,prod_0439,seller_021,303.22,7.56
order_003213,1,prod_0403,seller_003,227.27,23.0
order_003214,1,prod_0441,seller_010,277.29,37.92
order_003214,1,prod_0090,seller_010,107.88,9.51
order_003215,1,prod_0460,seller_011,284.37,31.09
order_003216,1,prod_0369,seller_038,106.25,17.51
order_003217,1,prod_0441,seller_027,389.98,32.72
order_003218,1,prod_0461,seller_003,159.04,14.39
order_003218,1,prod_0350,seller_003,71.07,38.99
order_003219,1,prod_0227,seller_005,52.61,6.8
order_003220,1,prod_0070,seller_032,25.23,43.57
order_003220,1,prod_0474,seller_032,78.82,16.89
order_003221,1,prod_0050,seller_021,80.96,43.83
order_003222,1,prod_0307,seller_012,259.54,8.73
order_003222,1,prod_0366,seller_012,203.54,19.73
order_003223,1,prod_0039,seller_033,127.74,12.39
order_003224,1,prod_0176,seller_027,341.72,41.03
order_003224,1,prod_0233,seller_027,193.24,12.12
order_003225,1,prod_0160,seller_004,15.94,10.53
order_003226,1,prod_0185,seller_036,390.72,26.95
order_003227,1,prod_0130,seller_004,67.87,28.26
order_003227,1,prod_0095,seller_004,300.67,24.9
order_003228,1,prod_0012,seller_001,22.59,27.41
order_003228,1,prod_0276,seller_001,314.91,44.53
order_003229,1,prod_0218,seller_017,393.4,6.77
order_003229,1,prod_0286,seller_017,173.03,40.01
order_003230,1,prod_0293,seller_012,225.86,31.51
order_003231,1,prod_0080,seller_027,373.55,39.42
order_003232,1,prod_0040,seller_026,286.21,23.91
order_003233,1,prod_0261,seller_032,83.57,34.46
order_003234,1,prod_0188,seller_039,322.02,43.88
order_003235,1,prod_0191,seller_005,266.03,11.82
order_003236,1,prod_0086,seller_034,363.31,28.01
order_003237,1,prod_0311,seller_039,335.84,36.31
order_003237,1,prod_0135,seller_039,205.4,17.08
order_003238,1,prod_0179,seller_027,298.47,7.88
order_003239,1,prod_0157,seller_037,341.76,10.29
order_003239,1,prod_0100,seller_037,259.16,18.48
order_003240,1,prod_0284,seller_015,266.52,18.03
order_003241,1,prod_0182,seller_011,360.01,21.67
order_003242,1,prod_0178,seller_035,379.21,43.69
order_003243,1,prod_0016,seller_027,68.85,15.99
order_003243,1,prod_0343,seller_027,347.74,43.78
order_003244,1,prod_0353,seller_015,329.34,38.79
order_003244,1,prod_0003,seller_015,316.65,17.14
order_003245,1,prod_0207,seller_028,268.34,15.68
order_003245,1,prod_0115,seller_028,256.95,19.69
order_003246,1,prod_0179,seller_032,137.93,13.13
order_003246,1,prod_0262,seller_032,47.1,33.5
order_003247,1,prod_0386,seller_004,315.27,8.11
order_003247,1,prod_0107,seller_004,69.56,42.37
order_003248,1,prod_0474,seller_004,348.02,16.99
order_003249,1,prod_0261,seller_000,311.17,41.24
order_003250,1,prod_0045,seller_013,124.66,37.94
order_003251,1,prod_0078,seller_005,194.35,14.24
order_003251,1,prod_0471,seller_005,258.72,42.45
order_003252,1,prod_0285,seller_015,204.5,36.53
order_003252,1,prod_0317,seller_015,56.79,30.72
order_003253,1,prod_0052,seller_015,216.26,17.22
order_003254,1,prod_0134,seller_035,342.06,11.02
order_003255,1,prod_0453,seller_010,209.21,8.58
order_003255,1,prod_0199,seller_010,155.74,19.14
order_003256,1,prod_0013,seller_025,284.18,12.33
order_003257,1,prod_0397,seller_012,390.78,17.78
order_003257,1,prod_0477,seller_012,27.39,33.63
order_003258,1,prod_0389,seller_015,210.51,25.21
order_003258,1,prod_0080,seller_015,353.43,26.29
order_003259,1,prod_0267,seller_021,315.71,13.73
order_003259,1,prod_0422,seller_021,126.29,16.12
order_003260,1,prod_0260,seller_031,182.9,16.75
order_003261,1,prod_0040,seller_004,41.78,10.9
order_003261,1,prod_0020,seller_004,334.53,29.33
order_003262,1,prod_0031,seller_032,22.69,28.51
order_003262,1,prod_0052,seller_032,279.31,36.1
order_003263,1,prod_0402,seller_010,165.38,22.37
order_003263,1,prod_0200,seller_010,236.94,19.99
order_003264,1,prod_0403,seller_013,260.28,5.09
order_003264,1,prod_0358,seller_013,365.27,39.87
order_003265,1,prod_0313,seller_034,192.8,35.19
order_003266,1,prod_0127,seller_002,304.32,30.1
order_003267,1,prod_0062,seller_004,194.16,40.84
order_003267,1,prod_0370,seller_004,305.29,16.79
order_003268,1,prod_0196,seller_023,336.76,20.31
order_003268,1,prod_0202,seller_023,47.43,15.1
order_003269,1,prod_0235,seller_008,79.75,13.75
order_003269,1,prod_0366,seller_008,287.23,38.35
order_003270,1,prod_0203,seller_014,146.31,33.94
order_003270,1,prod_0070,seller_014,224.23,7.43
order_003271,1,prod_0456,seller_003,136.15,6.17
order_003271,1,prod_0208,seller_003,340.14,36.87
order_003272,1,prod_0388,seller_035,273.22,6.67
order_003272,1,prod_0377,seller_035,229.08,12.53
order_003273,1,prod_0215,seller_038,183.49,44.01
order_003273,1,prod_0211,seller_038,355.4,18.78
order_003274,1,prod_0170,seller_011,267.87,20.03
order_003274,1,prod_0412,seller_011,214.03,40.38
order_003275,1,prod_0374,seller_000,256.62,24.87
order_003275,1,prod_0379,seller_000,205.17,19.55
order_003276,1,prod_0495,seller_018,304.33,38.49
order_003276,1,prod_0170,seller_018,62.37,8.71
order_003277,1,prod_0085,seller_004,329.75,37.95
order_003277,1,prod_0309,seller_004,50.03,21.03
order_003278,1,prod_0499,seller_022,59.3,38.32
order_003278,1,prod_0234,seller_022,307.34,39.49
order_003279,1,prod_0193,seller_005,66.74,21.72
order_003280,1,prod_0440,seller_017,137.46,41.38
order_003280,1,prod_0260,seller_017,394.54,5.82
order_003281,1,prod_0464,seller_021,356.74,28.36
order_003281,1,prod_0053,seller_021,152.12,37.36
order_003282,1,prod_0412,seller_000,232.79,43.54
order_003283,1,prod_0290,seller_026,379.99,16.24
order_003284,1,prod_0365,seller_027,240.06,16.08
order_003284,1,prod_0071,seller_027,257.45,11.94
order_003285,1,prod_0047,seller_015,362.69,36.62
order_003285,1,prod_0319,seller_015,31.95,8.39
order_003286,1,prod_0196,seller_021,193.81,24.35
order_003286,1,prod_0445,seller_021,343.64,23.4
order_003287,1,prod_0140,seller_006,208.46,29.67
order_003288,1,prod_0424,seller_000,39.71,19.9
order_003289,1,prod_0303,seller_016,367.46,15.51
order_003289,1,prod_0406,seller_016,17.53,29.62
order_003290,1,prod_0289,seller_006,366.25,12.33
order_003290,1,prod_0079,seller_006,236.4,5.22
order_003291,1,prod_0079,seller_009,39.41,24.85
order_003291,1,prod_0379,seller_009,57.8,21.36
order_003292,1,prod_0284,seller_011,74.96,36.54
order_003293,1,prod_0057,seller_037,345.94,32.98
order_003293,1,prod_0160,seller_037,225.35,5.48
order_003294,1,prod_0266,seller_006,274.47,10.83
order_003295,1,prod_0265,seller_029,46.8,27.07
order_003296,1,prod_0155,seller_020,110.71,21.74
order_003297,1,prod_0184,seller_011,84.48,18.1
order_003298,1,prod_0453,seller_033,54.08,9.48
order_003299,1,prod_0402,seller_038,395.45,22.76
order_003299,1,prod_0467,seller_038,66.5,18.04
order_003300,1,prod_0090,seller_017,304.2,18.27
order_003300,1,prod_0279,seller_017,76.03,15.59
order_003301,1,prod_0466,seller_025,62.41,31.24
order_003302,1,prod_0380,seller_035,294.75,17.77
order_003302,1,prod_0333,seller_035,335.74,41.2
order_003303,1,prod_0248,seller_002,387.29,36.01
order_003304,1,prod_0351,seller_026,314.51,40.76
order_003305,1,prod_0109,seller_012,376.0,18.0
order_003306,1,prod_0318,seller_003,58.69,19.48
order_003307,1,prod_0338,seller_032,61.26,27.37
order_003307,1,prod_0082,seller_032,362.79,43.29
order_003308,1,prod_0424,seller_025,19.11,40.15
order_003309,1,prod_0379,seller_009,297.91,42.68
order_003309,1,prod_0031,seller_009,339.6,32.21
order_003310,1,prod_0285,seller_026,165.41,5.18
order_003310,1,prod_0189,seller_026,236.5,15.03
order_003311,1,prod_0486,seller_011,139.84,18.14
order_003312,1,prod_0152,seller_036,46.82,43.15
order_003312,1,prod_0390,seller_036,381.53,21.01
order_003313,1,prod_0097,seller_031,303.62,36.93
order_003314,1,prod_0063,seller_021,80.26,17.57
order_003315,1,prod_0210,seller_029,184.05,28.08
order_003316,1,prod_0458,seller_010,377.3,9.72
order_003317,1,prod_0049,seller_009,125.14,11.91
order_003317,1,prod_0408,seller_009,363.29,35.72
order_003318,1,prod_0175,seller_012,172.04,18.99
order_003319,1,prod_0313,seller_027,189.42,15.4
order_003320,1,prod_0305,seller_008,201.29,23.46
order_003321,1,prod_0335,seller_017,330.82,13.64
order_003322,1,prod_0464,seller_005,394.31,27.23
order_003323,1,prod_0217,seller_004,263.54,9.45
order_003324,1,prod_0108,seller_020,202.76,42.29
order_003324,1,prod_0131,seller_020,201.62,25.05
order_003325,1,prod_0365,seller_000,208.57,30.7
order_003325,1,prod_0058,seller_000,169.31,32.74
order_003326,1,prod_0474,seller_023,324.72,21.59
order_003327,1,prod_0280,seller_028,396.1,7.05
order_003328,1,prod_0278,seller_034,200.8,28.84
order_003329,1,prod_0059,seller_012,324.44,33.57
order_003329,1,prod_0132,seller_012,104.3,31.32
order_003330,1,prod_0238,seller_013,323.24,16.48
order_003331,1,prod_0243,seller_024,353.75,13.86
order_003332,1,prod_0037,seller_027,384.58,42.81
order_003332,1,prod_0210,seller_027,90.36,7.62
order_003333,1,prod_0189,seller_012,250.61,22.75
order_003334,1,prod_0117,seller_003,299.03,33.99
order_003334,1,prod_0467,seller_003,132.28,22.68
order_003335,1,prod_0015,seller_034,312.55,26.88
order_003335,1,prod_0295,seller_034,47.96,35.98
order_003336,1,prod_0036,seller_020,171.5,29.14
order_003336,1,prod_0051,seller_020,240.29,19.38
order_003337,1,prod_0059,seller_009,78.67,17.97
order_003338,1,prod_0263,seller_026,270.0,8.52
order_003338,1,prod_0287,seller_026,351.77,18.95
order_003339,1,prod_0009,seller_025,238.78,37.02
order_003339,1,prod_0475,seller_025,363.54,11.0
order_003340,1,prod_0116,seller_009,158.23,32.23
order_003340,1,prod_0327,seller_009,343.03,18.44
order_003341,1,prod_0303,seller_029,349.11,30.68
order_003342,1,prod_0022,seller_009,38.75,35.08
order_003343,1,prod_0305,seller_012,186.85,36.06
order_003343,1,prod_0413,seller_012,392.6,19.27
order_003344,1,prod_0345,seller_028,171.88,42.78
order_003344,1,prod_0369,seller_028,77.26,26.09
order_003345,1,prod_0126,seller_012,376.78,25.8
order_003345,1,prod_0488,seller_012,286.79,21.1
order_003346,1,prod_0430,seller_009,155.87,37.35
order_003347,1,prod_0396,seller_020,320.53,19.44
order_003348,1,prod_0126,seller_021,381.84,33.54
order_003349,1,prod_0491,seller_033,187.36,9.22
order_003350,1,prod_0186,seller_023,326.85,40.43
order_003351,1,prod_0247,seller_019,350.0,33.27
order_003352,1,prod_0294,seller_023,285.04,22.85
order_003352,1,prod_0152,seller_023,149.17,22.62
order_003353,1,prod_0191,seller_010,219.22,24.31
order_003354,1,prod_0316,seller_000,196.14,10.55
order_003354,1,prod_0002,seller_000,385.25,34.93
order_003355,1,prod_0064,seller_018,322.57,44.81
order_003356,1,prod_0455,seller_005,301.4,19.06
order_003356,1,prod_0267,seller_005,252.08,21.53
order_003357,1,prod_0010,seller_012,207.52,25.01
order_003357,1,prod_0206,seller_012,30.58,36.84
order_003358,1,prod_0394,seller_034,302.48,43.47
order_003358,1,prod_0048,seller_034,342.63,40.77
order_003359,1,prod_0289,seller_036,383.69,14.89
order_003359,1,prod_0495,seller_036,367.51,40.36
order_003360,1,prod_0103,seller_020,216.94,29.66
order_003361,1,prod_0159,seller_002,289.54,18.65
order_003361,1,prod_0317,seller_002,189.47,9.54
order_003362,1,prod_0215,seller_010,393.73,25.02
order_003362,1,prod_0282,seller_010,319.63,42.15
order_003363,1,prod_0481,seller_008,79.54,37.05
order_003364,1,prod_0496,seller_033,207.99,19.16
order_003364,1,prod_0389,seller_033,67.62,7.04
order_003365,1,prod_0018,seller_014,103.6,11.73
order_003366,1,prod_0060,seller_039,187.01,27.46
order_003366,1,prod_0460,seller_039,96.62,13.7
order_003367,1,prod_0310,seller_016,76.67,35.74
order_003367,1,prod_0377,seller_016,211.62,15.25
order_003368,1,prod_0222,seller_019,220.21,9.87
order_003368,1,prod_0260,seller_019,201.36,21.37
order_003369,1,prod_0479,seller_003,189.27,30.44
order_003370,1,prod_0403,seller_031,103.11,7.95
order_003370,1,prod_0002,seller_031,386.81,37.12
order_003371,1,prod_0409,seller_007,350.12,38.39
order_003372,1,prod_0041,seller_009,190.04,16.19
order_003372,1,prod_0391,seller_009,214.88,19.59
order_003373,1,prod_0313,seller_000,218.25,29.88
order_003373,1,prod_0108,seller_000,62.37,19.28
order_003374,1,prod_0457,seller_012,270.1,27.43
order_003375,1,prod_0130,seller_022,24.41,44.14
order_003376,1,prod_0181,seller_003,93.92,38.12
order_003377,1,prod_0045,seller_036,390.02,44.9
order_003378,1,prod_0309,seller_012,332.91,19.96
order_003379,1,prod_0436,seller_002,17.47,24.1
order_003380,1,prod_0353,seller_001,65.03,37.72
order_003381,1,prod_0351,seller_026,85.44,36.99
order_003382,1,prod_0332,seller_027,270.72,31.36
order_003383,1,prod_0186,seller_020,386.56,39.69
order_003383,1,prod_0450,seller_020,225.81,35.16
order_003384,1,prod_0440,seller_012,138.45,5.69
order_003384,1,prod_0224,seller_012,42.15,14.29
order_003385,1,prod_0342,seller_035,260.51,11.71
order_003386,1,prod_0405,seller_007,88.3,36.47
order_003386,1,prod_0118,seller_007,326.89,31.43
order_003387,1,prod_0403,seller_039,74.02,12.67
order_003388,1,prod_0393,seller_016,150.45,35.12
order_003388,1,prod_0437,seller_016,253.64,30.25
order_003389,1,prod_0273,seller_029,67.72,43.47
order_003389,1,prod_0336,seller_029,212.38,26.33
order_003390,1,prod_0448,seller_039,162.99,43.9
order_003391,1,prod_0236,seller_006,99.73,37.01
order_003392,1,prod_0181,seller_029,398.07,40.97
order_003392,1,prod_0027,seller_029,162.03,26.48
order_003393,1,prod_0237,seller_028,233.0,18.1
order_003394,1,prod_0496,seller_030,326.04,9.49
order_003395,1,prod_0332,seller_012,118.21,37.01
order_003395,1,prod_0167,seller_012,232.53,19.92
order_003396,1,prod_0402,seller_009,163.88,10.11
order_003397,1,prod_0225,seller_001,107.78,25.96
order_003398,1,prod_0432,seller_035,377.08,15.24
order_003398,1,prod_0147,seller_035,266.7,44.47
order_003399,1,prod_0483,seller_031,111.96,8.16
order_003399,1,prod_0352,seller_031,247.02,5.69
order_003400,1,prod_0229,seller_039,168.23,35.33
order_003401,1,prod_0146,seller_032,278.04,16.4
order_003401,1,prod_0209,seller_032,348.16,30.0
order_003402,1,prod_0100,seller_029,91.92,33.12
order_003402,1,prod_0401,seller_029,273.55,24.3
order_003403,1,prod_0443,seller_026,396.93,11.54
order_003404,1,prod_0412,seller_032,91.82,20.64
order_003405,1,prod_0497,seller_027,397.95,8.32
order_003405,1,prod_0478,seller_027,167.77,8.29
order_003406,1,prod_0282,seller_023,166.97,21.82
order_003407,1,prod_0301,seller_033,198.96,16.33
order_003407,1,prod_0206,seller_033,342.3,16.01
order_003408,1,prod_0313,seller_006,316.33,29.61
order_003408,1,prod_0482,seller_006,66.0,42.95
order_003409,1,prod_0078,seller_035,340.19,20.58
order_003410,1,prod_0090,seller_007,183.74,41.12
order_003410,1,prod_0094,seller_007,51.59,10.32
order_003411,1,prod_0350,seller_027,275.35,39.85
order_003411,1,prod_0061,seller_027,107.6,24.2
order_003412,1,prod_0007,seller_038,41.23,13.09
order_003413,1,prod_0444,seller_023,78.07,18.99
order_003414,1,prod_0399,seller_008,71.49,26.69
order_003415,1,prod_0495,seller_025,72.71,11.94
order_003415,1,prod_0196,seller_025,146.23,10.91
order_003416,1,prod_0323,seller_010,200.01,43.89
order_003416,1,prod_0163,seller_010,83.68,28.1
order_003417,1,prod_0239,seller_015,233.21,8.37
order_003418,1,prod_0400,seller_039,375.9,36.11
order_003418,1,prod_0163,seller_039,244.51,13.38
order_003419,1,prod_0378,seller_010,67.79,28.59
order_003420,1,prod_0354,seller_035,349.07,11.84
order_003421,1,prod_0251,seller_035,337.69,20.81
order_003422,1,prod_0458,seller_009,67.97,19.85
order_003422,1,prod_0299,seller_009,336.42,31.82
order_003423,1,prod_0363,seller_038,313.49,37.37
order_003424,1,prod_0011,seller_006,210.48,14.88
order_003425,1,prod_0402,seller_009,119.44,12.66
order_003425,1,prod_0443,seller_009,72.72,33.79
order_003426,1,prod_0371,seller_006,324.17,44.11
order_003427,1,prod_0406,seller_012,156.35,25.57
order_003427,1,prod_0279,seller_012,109.41,7.97
order_003428,1,prod_0117,seller_039,176.84,40.74
order_003428,1,prod_0224,seller_039,28.35,24.49
order_003429,1,prod_0256,seller_028,259.53,41.89
order_003429,1,prod_0287,seller_028,110.91,13.06
order_003430,1,prod_0368,seller_003,384.32,36.98
order_003431,1,prod_0004,seller_035,391.67,31.2
order_003431,1,prod_0125,seller_035,237.95,29.76
order_003432,1,prod_0429,seller_012,249.46,24.59
order_003432,1,prod_0039,seller_012,226.71,19.15
order_003433,1,prod_0090,seller_005,376.61,14.72
order_003434,1,prod_0345,seller_031,45.83,17.86
order_003434,1,prod_0327,seller_031,150.11,20.53
order_003435,1,prod_0437,seller_011,337.55,15.8
order_003436,1,prod_0402,seller_004,189.29,24.64
order_003436,1,prod_0069,seller_004,178.71,34.04
order_003437,1,prod_0386,seller_023,166.31,23.69
order_003438,1,prod_0415,seller_037,108.93,30.55
order_003438,1,prod_0088,seller_037,36.02,25.14
order_003439,1,prod_0216,seller_026,69.6,43.63
order_003440,1,prod_0469,seller_011,67.65,40.19
order_003440,1,prod_0158,seller_011,301.31,24.87
order_003441,1,prod_0096,seller_033,36.59,12.19
order_003441,1,prod_0258,seller_033,343.86,31.13
order_003442,1,prod_0155,seller_020,372.32,9.65
order_003443,1,prod_0068,seller_006,198.5,38.9
order_003443,1,prod_0176,seller_006,237.19,39.06
order_003444,1,prod_0244,seller_024,99.99,20.08
order_003444,1,prod_0284,seller_024,226.87,5.76
order_003445,1,prod_0263,seller_003,294.09,21.08
order_003446,1,prod_0420,seller_031,147.59,7.09
order_003447,1,prod_0305,seller_030,229.53,26.34
order_003447,1,prod_0463,seller_030,273.28,43.61
order_003448,1,prod_0179,seller_004,198.48,37.12
order_003448,1,prod_0459,seller_004,306.82,36.73
order_003449,1,prod_0068,seller_008,358.26,11.0
order_003449,1,prod_0298,seller_008,281.41,27.95
order_003450,1,prod_0061,seller_017,190.28,10.83
order_003450,1,prod_0302,seller_017,84.56,21.57
order_003451,1,prod_0212,seller_021,105.17,17.14
order_003452,1,prod_0174,seller_009,98.23,35.52
order_003453,1,prod_0292,seller_039,372.0,6.21
order_003453,1,prod_0082,seller_039,217.19,36.23
order_003454,1,prod_0499,seller_038,306.5,43.28
order_003455,1,prod_0043,seller_026,301.27,36.89
order_003456,1,prod_0421,seller_010,349.71,13.3
order_003456,1,prod_0066,seller_010,261.7,42.07
order_003457,1,prod_0390,seller_030,344.26,14.7
order_003457,1,prod_0263,seller_030,80.08,35.88
order_003458,1,prod_0051,seller_033,365.13,44.75
order_003459,1,prod_0211,seller_010,68.67,34.04
order_003460,1,prod_0301,seller_012,54.4,30.89
order_003461,1,prod_0301,seller_039,321.72,33.9
order_003462,1,prod_0188,seller_009,304.11,15.15
order_003463,1,prod_0479,seller_027,331.67,8.35
order_003464,1,prod_0083,seller_025,185.94,34.92
order_003465,1,prod_0358,seller_029,364.08,33.07
order_003465,1,prod_0391,seller_029,312.73,8.21
order_003466,1,prod_0139,seller_034,356.58,43.77
order_003466,1,prod_0049,seller_034,299.2,16.51
order_003467,1,prod_0248,seller_005,94.86,21.68
order_003468,1,prod_0037,seller_039,241.9,29.08
order_003468,1,prod_0270,seller_039,336.85,9.08
order_003469,1,prod_0310,seller_032,150.92,5.53
order_003470,1,prod_0365,seller_031,277.94,8.27
order_003471,1,prod_0222,seller_014,67.86,24.3
order_003472,1,prod_0321,seller_022,145.11,41.14
order_003473,1,prod_0091,seller_020,320.9,40.32
order_003474,1,prod_0459,seller_035,134.59,8.25
order_003475,1,prod_0388,seller_027,234.98,24.76
order_003475,1,prod_0137,seller_027,127.49,23.08
order_003476,1,prod_0489,seller_006,141.91,26.41
order_003477,1,prod_0379,seller_030,113.57,28.86
order_003477,1,prod_0193,seller_030,112.95,16.46
order_003478,1,prod_0008,seller_027,237.29,31.66
order_003479,1,prod_0470,seller_021,169.54,29.7
order_003480,1,prod_0416,seller_023,203.12,19.68
order_003480,1,prod_0093,seller_023,233.89,18.39
order_003481,1,prod_0008,seller_034,47.76,18.07
order_003482,1,prod_0282,seller_004,312.41,32.45
order_003483,1,prod_0320,seller_036,93.75,14.5
order_003483,1,prod_0098,seller_036,318.98,34.12
order_003484,1,prod_0355,seller_039,340.24,21.64
order_003484,1,prod_0354,seller_039,333.5,22.43
order_003485,1,prod_0282,seller_007,44.75,28.92
order_003485,1,prod_0499,seller_007,104.49,40.37
order_003486,1,prod_0236,seller_036,212.34,15.28
order_003487,1,prod_0078,seller_032,291.53,33.93
order_003488,1,prod_0277,seller_022,328.74,17.89
order_003489,1,prod_0196,seller_016,68.42,37.75
order_003490,1,prod_0270,seller_029,184.46,44.44
order_003490,1,prod_0465,seller_029,155.4,8.47
